,score_phrase,title,url,platform,score,genre,editors_choice,release_year,release_month,release_day
5028,Great,Shin Megami Tensei: Devil Survivor,/games/shin-megami-tensei-devil-survivor/nds-14294464,Nintendo DS,8.7,RPG,Y,2009,6,30
5029,Amazing,Rolando 2: The Quest for the Golden Orchid,/games/rolando-2-the-quest-for-the-golden-orchid/iphone-14333322,iPhone,9,Puzzle,Y,2009,6,30
5030,Bad,Harry Potter and the Half-Blood Prince,/games/harry-potter-and-the-half-blood-prince/psp-14248957,PlayStation Portable,4.3,Action,N,2009,6,30
5031,Great,Doom Resurrection,/games/doom-resurrection/iphone-787,iPhone,8,Shooter,N,2009,6,29
5032,Good,Hasbro Family Game Night: Sorry! Sliders,/games/hasbro-family-game-night-sorry-sliders/xbox-360-14309435,Xbox 360,7.5,Board,N,2009,6,29
5033,Okay,Genghis Khan II: Clan of the Gray Wolf,/games/genghis-khan-ii-clan-of-the-gray-wolf/wii-14323254,Wii,6,Strategy,N,2009,6,29
5034,Amazing,BlazBlue: Calamity Trigger (Limited Edition),/games/blazblue/ps3-14246579,PlayStation 3,9.4,Fighting,Y,2009,6,26
5035,Good,Smash Ball,/games/smash-ball/pc-855991,PC,7.9,Action,N,2009,6,26
5036,Great,The Secret of Monkey Island: Special Edition,/games/the-secret-of-monkey-island-special-edition/xbox-360-14354313,Xbox 360,8.7,Adventure,Y,2009,7,14
5037,Great,NCAA Football 10,/games/ncaa-football-10/xbox-360-14324472,Xbox 360,8.3,Sports,N,2009,7,13
5038,Great,NCAA Football 10,/games/ncaa-football-10/ps3-14324469,PlayStation 3,8.3,Sports,N,2009,7,13
5039,Mediocre,Worms [2009],/games/worms-mobile/iphone-14239420,iPhone,5.5,Strategy,N,2009,7,13
5040,Good,Archon,/games/archon/iphone-14317803,iPhone,7.5,Strategy,N,2009,6,26
5041,Amazing,BlazBlue: Calamity Trigger,/games/blazblue/xbox-360-14345704,Xbox 360,9.4,Fighting,Y,2009,6,26
5042,Okay,Overlord: Minions,/games/overlord-minions/nds-14273783,Nintendo DS,6.1,Puzzle,N,2009,6,26
5043,Painful,Transformers: Revenge of the Fallen,/games/transformers-revenge-of-the-fallen/psp-14267355,PlayStation Portable,2.8,Action,N,2009,6,26
5044,Good,Fatal Fury: Mark of the Wolves,/games/fatal-fury-mark-of-the-wolves/xbox-360-14342396,Xbox 360,7.8,Fighting,N,2009,6,26
5045,Amazing,BlazBlue: Calamity Trigger,/games/blazblue/ps3-14345703,PlayStation 3,9.4,Fighting,Y,2009,6,26
5046,Good,Phantasy Star II,/games/phantasy-star-ii/xbox-360-14307837,Xbox 360,7,RPG,N,2009,6,26
5047,Amazing,BlazBlue: Calamity Trigger (Limited Edition),/games/blazblue/xbox-360-14246582,Xbox 360,9.4,Fighting,Y,2009,6,26
5048,Great,Battlefield 1943,/games/battlefield-1943/ps3-14320735,PlayStation 3,8.5,Shooter,Y,2009,7,7
5049,Great,The Bigs 2,/games/the-bigs-2/ps3-14326301,PlayStation 3,8,"Sports, Action",N,2009,7,7
5050,Bad,Infernal: Hell's Vengeance,/games/infernal/xbox-360-762377,Xbox 360,4,Action,N,2009,7,7
5051,Great,Resident Evil Archives: Resident Evil,/games/resident-evil-remake/wii-14283734,Wii,8,"Action, Adventure",N,2009,7,7
5052,Good,Dawn of Discovery,/games/dawn-of-discovery/nds-14325489,Nintendo DS,7.3,Strategy,N,2009,7,7
5053,Good,Madballs in Babo: Invasion,/games/madballs-in-babo-invasion/xbox-360-14236307,Xbox 360,7.5,Shooter,N,2009,7,13
5054,Good,Yu-Gi-Oh! 5D's Wheelie Breakers,/games/yu-gi-oh-5ds-wheelie-breakers/wii-14325692,Wii,7.5,"Card, Battle",N,2009,7,13
5055,Mediocre,Black Sigil: Blade of the Exiled,/games/black-sigil-blade-of-the-exiled/nds-14253403,Nintendo DS,5.5,RPG,N,2009,7,10
5056,Okay,Heracles: Chariot Racing,/games/heracles-chariot-racing-14319313/wii-14319310,Wii,6.5,Racing,N,2009,7,10
5057,Good,Jungle Bloxx,/games/jungle-bloxx/iphone-2352,iPhone,7.5,Puzzle,N,2009,7,10
5058,Amazing,Shatter,/games/shatter/ps3-14349706,PlayStation 3,9,Puzzle,Y,2009,7,21
5059,Good,G-Force,/games/g-force/wii-14333677,Wii,7.3,Action,N,2009,7,21
5060,Great,Battlefield Heroes,/games/battlefield-heroes/pc-14229972,PC,8,Shooter,N,2009,7,21
5061,Great,Little King's Story,/games/little-kings-story/wii-892457,Wii,8.5,Simulation,Y,2009,7,21
5062,Painful,PDC World Championship Darts,/games/pdc-world-championship-darts-2009/nds-14321995,Nintendo DS,2.5,Sports,N,2009,7,20
5063,Okay,Overlord II,/games/overlord-ii/pc-14273772,PC,6.3,Adventure,N,2009,6,25
5064,Great,Zooloretto,/games/zooloretto/iphone-14344251,iPhone,8,Strategy,N,2009,6,25
5065,Good,Crazy Penguin Catapult 2,/games/crazy-penguin-catapult-2/iphone-1076,iPhone,7.9,"Puzzle, Action",N,2009,6,25
5066,Okay,Blueberry Garden,/games/blueberry-garden/pc-14333876,PC,6,Other,N,2009,6,25
5067,Good,Transformers: Revenge of the Fallen -- Autobots,/games/transformers-revenge-of-the-fallen/nds-14267349,Nintendo DS,7,Action,N,2009,6,24
5068,Amazing,Marvel vs. Capcom 2,/games/marvel-vs-capcom-2/ps3-14269801,PlayStation 3,9,Fighting,Y,2009,7,28
5069,Good,NCAA Football 10,/games/ncaa-football-10/psp-14324471,PlayStation Portable,7,Sports,N,2009,7,28
5070,Good,G-Force,/games/g-force/psp-14333687,PlayStation Portable,7.4,Action,N,2009,7,28
5071,Good,Tales of Monkey Island -- Chapter 1: Launch of the Screaming Narwhal,/games/tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal/pc-14354311,PC,7.9,Adventure,N,2009,7,7
5072,Great,Starhogs,/games/starhogs/iphone-14336706,iPhone,8,Action,N,2009,7,6
5073,Bad,The Punisher: No Mercy,/games/the-punisher-no-mercy/ps3-14266935,PlayStation 3,4.2,Action,N,2009,7,6
5074,Good,Bust-A-Move Plus,/games/bust-a-move-plus/wii-14338755,Wii,7,Puzzle,N,2009,7,6
5075,Good,Bit.Trip Core,/games/bittrip-core/wii-14346491,Wii,7.8,Action,N,2009,7,6
5076,Great,America's Army 3,/games/americas-army-3/pc-746824,PC,8.4,Shooter,N,2009,7,2
5077,Good,Harry Potter and the Half-Blood Prince,/games/harry-potter-and-the-half-blood-prince/pc-14248954,PC,7.5,Action,N,2009,7,2
5078,Great,F.A.S.T.,/games/fast/iphone-19213,iPhone,8.5,"Flight, Simulation",Y,2009,7,10
5079,Okay,Ice Age: Dawn of the Dinosaurs,/games/ice-age-dawn-of-the-dinosaurs/ps2-14322301,PlayStation 2,6.5,Platformer,N,2009,7,8
5080,Okay,Mega Man Star Force 3: Black Ace,/games/mega-man-star-force-3-black-ace/nds-14257262,Nintendo DS,6,RPG,N,2009,7,8
5081,Okay,Ice Age: Dawn of the Dinosaurs,/games/ice-age-dawn-of-the-dinosaurs/wii-14322297,Wii,6.5,Platformer,N,2009,7,8
5082,Good,Rise of Flight: The First Great Air War,/games/rise-of-flight-iron-cross-edition/pc-14341924,PC,7.9,"Flight, Simulation",N,2009,7,8
5083,Mediocre,Fuel,/games/fuel/pc-14275016,PC,5.1,Racing,N,2009,7,8
5084,Okay,Ice Age: Dawn of the Dinosaurs,/games/ice-age-dawn-of-the-dinosaurs/ps3-14322298,PlayStation 3,6.5,Platformer,N,2009,7,8
5085,Bad,Jagged Alliance DS,/games/hired-guns-the-jagged-edge/nds-14271801,Nintendo DS,4.6,"Strategy, RPG",N,2009,7,8
5086,Good,Up,/games/up/wii-14305501,Wii,7,Adventure,N,2009,7,20
5087,Good,Nancy Drew: Ransom of the Seven Ships,/games/nancy-drew-ransom-of-the-seven-ships/pc-14325210,PC,7.3,Adventure,N,2009,7,20
5088,Bad,Streets of Rage,/games/streets-of-rage-1/iphone-21577,iPhone,4,Fighting,N,2009,7,20
5089,Painful,PDC World Championship Darts,/games/pdc-world-championship-darts/psp-909039,PlayStation Portable,2,Sports,N,2009,7,20
5090,Good,Puzzlings,/games/puzzlings/iphone-14357419,iPhone,7.5,Puzzle,N,2009,7,17
5091,Mediocre,Unbound Saga,/games/unbound-saga/psp-14320669,PlayStation Portable,5.8,Action,N,2009,7,17
5092,Great,Fantasy Zone II,/games/fantasy-zone-ii/sms-833944,Master System,8,Shooter,N,2009,7,28
5093,Good,G-Force,/games/g-force/nds-14333685,Nintendo DS,7,Action,N,2009,7,28
5094,Mediocre,Ant Nation,/games/ant-nation/wii-14339582,Wii,5.4,Strategy,N,2009,7,28
5095,Good,Tales of Monkey Island -- Chapter 1: Launch of the Screaming Narwhal,/games/tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal/wii-14354312,Wii,7,Adventure,N,2009,7,28
5096,Okay,Secret Command,/games/secret-command/wii-14342108,Wii,6,"Action, Adventure",N,2009,7,27
5097,Good,Resident Evil 4: Mobile Edition,/games/resident-evil-4-mobile-edition/iphone-20503,iPhone,7,Action,N,2009,7,27
5098,Okay,Secret Command,/games/secret-command/sms-6132,Master System,6,Other,N,2009,7,27
5099,Good,Treasure World,/games/treasure-world/nds-14322350,Nintendo DS,7.5,Adventure,N,2009,7,2
5100,Okay,Steambot Chronicles: Battle Tournament,/games/steambot-chronicles-battle-tournament/psp-906474,PlayStation Portable,6,"Action, Adventure",N,2009,7,2
5101,Good,ArmA II,/games/arma-2/pc-958404,PC,7.8,Shooter,N,2009,7,2
5102,Good,Sudoku Master,/games/sudoku-master-14356281/dsi-14356280,Nintendo DSi,7.5,Puzzle,N,2009,7,1
5103,Good,Call of Juarez: Bound in Blood,/games/call-of-juarez-bound-in-blood/ps3-14312665,PlayStation 3,7.5,Shooter,N,2009,7,1
5104,Mediocre,History's Great Empires: Rome,/games/historys-great-empires-rome/nds-14212056,Nintendo DS,5,Strategy,N,2009,7,1
5105,Great,Worms 2: Armageddon,/games/worms-2-armageddon-14325491/xbox-360-14325490,Xbox 360,8.5,Strategy,Y,2009,7,1
5106,Good,The King of Fighters '98 Ultimate Match,/games/the-king-of-fighters-98-ultimate-match/xbox-360-14278150,Xbox 360,7.6,Fighting,N,2009,7,1
5107,Bad,Reel Fishing Challenge,/games/reel-fishing-challenge/wii-14335618,Wii,4.4,Hunting,N,2009,7,8
5108,Okay,Ice Age: Dawn of the Dinosaurs,/games/ice-age-dawn-of-the-dinosaurs/pc-14322304,PC,6.5,Platformer,N,2009,7,8
5109,Okay,Ice Age: Dawn of the Dinosaurs,/games/ice-age-dawn-of-the-dinosaurs/xbox-360-14322303,Xbox 360,6.5,Platformer,N,2009,7,8
5110,Okay,Mega Man Star Force 3: Red Joker,/games/mega-man-star-force-3-red-joker/nds-14281162,Nintendo DS,6,RPG,N,2009,7,8
5111,Great,Battlefield 1943,/games/battlefield-1943/xbox-360-14320734,Xbox 360,8.5,Shooter,Y,2009,7,7
5112,Okay,The Bigs 2,/games/the-bigs-2/psp-14327161,PlayStation Portable,6,"Sports, Action",N,2009,7,17
5113,Painful,PDC World Championship Darts,/games/pdc-world-championship-darts/wii-909040,Wii,2,Sports,N,2009,7,17
5114,Amazing,'Splosion Man,/games/splosion-man/xbox-360-14337964,Xbox 360,9,Action,Y,2009,7,17
5115,Unbearable,PDC World Championship Darts,/games/pdc-world-championship-darts/ps2-908940,PlayStation 2,1,Sports,N,2009,7,17
5116,Great,Home Run Battle 3D,/games/home-run-battle-3d/iphone-14356201,iPhone,8,Sports,N,2009,7,16
5117,Bad,Incoming!,/games/incoming-2798/wii-2798,Wii,4.1,Action,N,2009,7,16
5118,Good,"What Did I Do To Deserve This, My Lord?!",/games/what-did-i-do-to-deserve-this-my-lord/psp-14208905,PlayStation Portable,7.7,Simulation,N,2009,7,16
5119,Mediocre,Watchmen: The End is Nigh -- The Complete Experience,/games/watchmen-the-end-is-nigh-part-2/ps3-14354104,PlayStation 3,5,Compilation,N,2009,7,27
5120,Mediocre,Watchmen: The End is Nigh -- Parts 1 and 2,/games/watchmen-the-end-is-nigh-part-2/xbox-360-14351964,Xbox 360,5,Action,N,2009,7,24
5121,Mediocre,California Games,/games/california-games/wii-14246494,Wii,5,Sports,N,2009,7,24
5122,Great,Pulseman,/games/pulseman/wii-897455,Wii,8,Action,Y,2009,7,23
5123,Good,Gears of War 2 (All Fronts Collection),/games/gears-of-war-2/xbox-360-14347519,Xbox 360,7.8,Shooter,N,2009,7,23
5124,Okay,The Secret of Monkey Island: Special Edition,/games/the-secret-of-monkey-island-special-edition/iphone-20082,iPhone,6.5,Adventure,N,2009,7,23
5125,Great,Pulseman,/games/pulseman/gen-496580,Genesis,8,Action,Y,2009,7,23
5126,Bad,Pirates vs. Ninjas Dodgeball,/games/pirates-vs-ninjas-dodgeball/wii-14269846,Wii,4.6,"Sports, Action",N,2009,7,1
5127,Good,Call of Juarez: Bound in Blood,/games/call-of-juarez-bound-in-blood/xbox-360-14312663,Xbox 360,7.7,Shooter,N,2009,6,30
5128,Good,Harry Potter and the Half-Blood Prince,/games/harry-potter-and-the-half-blood-prince/xbox-360-14248952,Xbox 360,7.7,Action,N,2009,6,30
5129,Bad,Harry Potter and the Half-Blood Prince,/games/harry-potter-and-the-half-blood-prince/nds-14248956,Nintendo DS,4.3,Action,N,2009,6,30
5130,Good,Call of Juarez: Bound in Blood,/games/call-of-juarez-bound-in-blood/pc-14312662,PC,7.7,Shooter,N,2009,6,30
5131,Great,The Bigs 2,/games/the-bigs-2/xbox-360-14326302,Xbox 360,8,"Sports, Action",N,2009,7,7
5132,Good,Jewel Quest Deluxe,/games/jewel-quest-deluxe/iphone-14357412,iPhone,7.8,Puzzle,N,2009,7,7
5133,Great,Dawn of Discovery,/games/dawn-of-discovery/wii-14325488,Wii,8,Strategy,N,2009,7,7
5134,Good,Wii Sports Resort,/games/wii-sports-resort/wii-14266992,Wii,7.7,Sports,N,2009,7,16
5135,Great,The Secret of Monkey Island: Special Edition,/games/the-secret-of-monkey-island-special-edition/pc-14354314,PC,8.7,Adventure,Y,2009,7,15
5136,Great,Street Fighter IV,/games/street-fighter-iv/pc-14256447,PC,8.9,Fighting,Y,2009,7,15
5137,Great,Dawn of Discovery,/games/dawn-of-discovery/pc-14275441,PC,8.2,Strategy,N,2009,7,15
5138,Okay,The Bigs 2,/games/the-bigs-2/wii-14327163,Wii,6.3,"Sports, Action",N,2009,7,15
5139,Mediocre,Age of Pirates 2: City of Abandoned Ships,/games/age-of-pirates-2-city-of-abandoned-ships/pc-14293619,PC,5.7,"Action, Adventure",N,2009,7,14
5140,Mediocre,Power Pros Touch,/games/power-pros-touch/iphone-21275,iPhone,5,"Sports, Action",N,2009,7,22
5141,Great,Final Fantasy Crystal Chronicles: My Life as a Dark Lord,/games/final-fantasy-crystal-chronicles-my-life-as-a-dark-lord/wii-14333929,Wii,8.1,Strategy,N,2009,7,22
5142,Good,G-Force,/games/g-force/ps3-14333672,PlayStation 3,7.3,Action,N,2009,7,21
5143,Great,Art Style: Base 10,/games/art-style-base-10/dsi-14295135,Nintendo DSi,8,Puzzle,N,2009,7,21
5144,Good,Namco Museum Essentials,/games/namco-museum-essentials/ps3-14318711,PlayStation 3,7.2,"Action, Compilation",N,2009,7,21
5145,Okay,Art Style: Zengage,/games/art-style-zengage/dsi-14317333,Nintendo DSi,6.5,Puzzle,N,2009,7,21
5146,Good,Droplitz,/games/droplitz/pc-14265730,PC,7.5,Puzzle,N,2009,7,14
5147,Great,Blimp: The Flying Adventures,/games/blimp-the-flying-adventures/iphone-14354219,iPhone,8,"Flight, Action",N,2009,7,21
5148,Good,G-Force,/games/g-force/xbox-360-14333674,Xbox 360,7.3,Action,N,2009,7,21
5149,Bad,Strikers 1945 Plus,/games/strikers-1945-plus/psp-14316097,PlayStation Portable,4.8,Shooter,N,2009,8,4
5150,Mediocre,G.I. Joe: The Rise of Cobra -- The Game,/games/gi-joe-the-rise-of-cobra-the-game/ps3-14320054,PlayStation 3,5.8,Action,N,2009,8,4
5151,Okay,Tecmo Bowl [1987],/games/tecmo-bowl-arcade/arcade-23359,Arcade,6.5,Sports,N,2009,8,3
5152,Okay,Tecmo Bowl (Arcade),/games/tecmo-bowl-arcade/wii-23361,Wii,6.5,Sports,N,2009,8,3
5153,Amazing,Fat Princess,/games/fat-princess/ps3-14266745,PlayStation 3,9,Action,Y,2009,8,3
5154,Good,NCAA Football 10,/games/ncaa-football-10/ps2-14324468,PlayStation 2,7.8,Sports,N,2009,8,3
5155,Great,Reign of Swords 2,/games/reign-of-swords-2/iphone-14357428,iPhone,8.5,Strategy,Y,2009,8,3
5156,Great,Wild Wild Train,/games/wild-wild-train/iphone-23223,iPhone,8,"Puzzle, Action",N,2009,7,31
5157,Amazing,WipEout HD Fury,/games/wipeout-hd-fury/ps3-14354339,PlayStation 3,9.2,Racing,Y,2009,7,31
5158,Bad,SimEarth: The Living Planet,/games/simearth-the-living-planet/wii-14343606,Wii,4,Simulation,N,2009,7,31
5159,Mediocre,The Three Musketeers: One for All!,/games/the-three-musketeers/wii-14331438,Wii,5.1,Platformer,N,2009,8,11
5160,Good,Duke Nukem 3D,/games/duke-nukem-3d/iphone-19314,iPhone,7.9,Shooter,N,2009,8,10
5161,Good,Rock n' Roll Climber,/games/rock-n-roll-climber/wii-14329533,Wii,7.3,"Sports, Action",N,2009,8,10
5162,Great,NyxQuest: Kindred Spirits,/games/nyxquest-kindred-spirits-14333979/wii-14333979,Wii,8.5,Platformer,Y,2009,8,10
5163,Good,Asphalt 4 Elite Racing,/games/asphalt-4-elite-racing/dsi-14348421,Nintendo DSi,7.8,Racing,N,2009,8,10
5164,Great,The Revenge of Shinobi,/games/the-revenge-of-shinobi/gen-6547,Genesis,8,Action,N,2009,8,18
5165,Amazing,Shadow Complex,/games/shadow-complex/xbox-360-839087,Xbox 360,9.4,Shooter,Y,2009,8,17
5166,Okay,PictureBook Games: Pop-Up Pursuit,/games/picturebook-games-pop-up-pursuit/wii-14355074,Wii,6.1,Adventure,N,2009,8,17
5167,Good,Electric Box,/games/electric-box-26779/iphone-26779,iPhone,7.6,Puzzle,N,2009,8,17
5168,Bad,SimEarth: The Living Planet,/games/simearth-the-living-planet/tg16-492196,TurboGrafx-16,4,Simulation,N,2009,7,31
5169,Great,Bookworm Adventures Volume 2,/games/bookworm-adventures-volume-2/pc-21118,PC,8.3,Adventure,N,2009,7,30
5170,Good,East India Company,/games/east-india-company/pc-963176,PC,7.7,Strategy,N,2009,7,30
5171,Good,Minigore,/games/minigore/iphone-1512,iPhone,7,Shooter,N,2009,7,30
5172,Good,Crazy Monkey Spin,/games/crazy-monkey-spin/iphone-22964,iPhone,7.1,Platformer,N,2009,7,30
5173,Good,G-Force,/games/g-force/ps2-14333682,PlayStation 2,7.3,Action,N,2009,7,30
5174,Okay,The King of Fighters XII,/games/the-king-of-fighters-xii/xbox-360-14300072,Xbox 360,6,Fighting,N,2009,7,29
5175,Okay,The King of Fighters XII,/games/the-king-of-fighters-xii/ps3-14300071,PlayStation 3,6,Fighting,N,2009,7,29
5176,Great,Trials HD,/games/trials-hd/xbox-360-14354478,Xbox 360,8.3,Racing,N,2009,8,10
5177,Great,Madden NFL 10,/games/madden-nfl-2010/ps3-14270630,PlayStation 3,8.9,Sports,Y,2009,8,7
5178,Bad,Daisy Fuentes Pilates,/games/daisy-fuentes-pilates/wii-14350833,Wii,4.5,Simulation,N,2009,8,7
5179,Good,NFL 2010,/games/nfl-2010/iphone-23543,iPhone,7.5,Sports,N,2009,8,7
5180,Great,Madden NFL 10,/games/madden-nfl-2010/xbox-360-14270629,Xbox 360,8.9,Sports,Y,2009,8,7
5181,Great,Trine,/games/trine/pc-14304232,PC,8.2,Platformer,N,2009,8,6
5182,Mediocre,Teenage Mutant Ninja Turtles: Turtles in Time Re-Shelled,/games/teenage-mutant-ninja-turtles-iv-turtles-in-time/xbox-360-14346212,Xbox 360,5.9,"Fighting, Action",N,2009,8,5
5183,Good,Pac-Man Remix,/games/pac-man-remix/iphone-21736,iPhone,7.5,Action,N,2009,8,5
5184,Great,Spider: The Secret of Bryce Manor,/games/spider-the-secret-of-bryce-manor/iphone-26288,iPhone,8.9,Platformer,Y,2009,8,17
5185,Mediocre,Hannah Montana: Rock Out the Show,/games/hannah-montana-rock-out-the-show/psp-14324841,PlayStation Portable,5.1,Music,N,2009,8,17
5186,Mediocre,Battle Poker,/games/battle-poker/wii-14250679,Wii,5.6,"Card, Battle",N,2009,8,14
5187,Good,Madden NFL 10,/games/madden-nfl-2010/ps2-14270628,PlayStation 2,7.3,Sports,N,2009,8,14
5188,Great,Dissidia Final Fantasy,/games/dissidia-final-fantasy/psp-904962,PlayStation Portable,8.9,"Action, RPG",Y,2009,8,14
5189,Good,Sudoku Student,/games/sudoku-student/dsi-14356282,Nintendo DSi,7,Puzzle,N,2009,8,13
5190,Great,Hearts of Iron III,/games/hearts-of-iron-iii/pc-14275415,PC,8.5,Strategy,N,2009,8,13
5191,Great,Space Invaders Infinity Gene,/games/space-invaders-infinity-gene/iphone-22787,iPhone,8.7,Shooter,Y,2009,7,29
5192,Good,Bionic Commando,/games/bionic-commando/pc-14211210,PC,7.5,Action,N,2009,7,29
5193,Great,Marvel vs. Capcom 2,/games/marvel-vs-capcom-2/xbox-360-14269805,Xbox 360,8.7,Fighting,Y,2009,7,28
5194,Good,Brain Challenge,/games/brain-challenge/dsi-22710,Nintendo DSi,7.2,"Educational, Puzzle",N,2009,7,28
5195,Good,Touch K.O.,/games/touch-ko-149326/iphone-14334103,iPhone,7.5,Sports,N,2009,7,28
5196,Good,G-Force,/games/g-force/iphone-14355118,iPhone,7.5,Action,N,2009,7,28
5197,Great,Fantasy Zone II: The Tears of Opa-Opa,/games/fantasy-zone-ii/wii-2796,Wii,8,Shooter,N,2009,7,28
5198,Mediocre,G.I. Joe: The Rise of Cobra -- The Game,/games/gi-joe-the-rise-of-cobra-the-game/psp-14322180,PlayStation Portable,5,Action,N,2009,8,5
5199,Mediocre,Overturn,/games/overturn/wii-14298320,Wii,5.7,Action,N,2009,8,5
5200,Good,Space Bust-A-Move,/games/space-bust-a-move/nds-14285594,Nintendo DS,7.8,Puzzle,N,2009,8,5
5201,Mediocre,SingStar: Queen,/games/singstar-queen/ps3-14319879,PlayStation 3,5.5,Music,N,2009,8,4
5202,Mediocre,G.I. Joe: The Rise of Cobra -- The Game,/games/gi-joe-the-rise-of-cobra-the-game/wii-14320056,Wii,5.8,Action,N,2009,8,4
5203,Good,G.I. Joe: The Rise of Cobra -- The Game,/games/gi-joe-the-rise-of-cobra-the-game/nds-14322182,Nintendo DS,7.1,Action,N,2009,8,4
5204,Great,Moonlights,/games/moonlights/iphone-23607,iPhone,8,Puzzle,N,2009,8,4
5205,Bad,Buzz! Junior: Robo Jam,/games/buzz-junior-robo-jam/ps3-14349934,PlayStation 3,4.5,Action,N,2009,8,13
5206,Amazing,Flipnote Studio,/games/flipnote-studio/dsi-14287711,Nintendo DSi,9,Productivity,Y,2009,8,13
5207,Good,Crystal Defenders,/games/crystal-defenders-14316085/ps3-14316082,PlayStation 3,7.5,Strategy,N,2009,8,13
5208,Good,Madden NFL 10,/games/madden-nfl-2010/psp-14270632,PlayStation Portable,7.9,Sports,N,2009,8,13
5209,Good,Myst,/games/myst/psp-786203,PlayStation Portable,7.5,Adventure,N,2009,8,13
5210,Bad,Brave: A Warrior's Tale,/games/brave-a-warriors-tale/wii-957860,Wii,4.3,"Action, Adventure",N,2009,8,13
5211,Great,Wolfenstein RPG,/games/wolfenstein-rpg/iphone-14325614,iPhone,8.5,RPG,Y,2009,8,12
5212,Mediocre,Sexy Poker,/games/sexy-poker/wii-14352979,Wii,5.2,"Adult, Card",N,2009,8,4
5213,Good,Fallout 3 -- Mothership Zeta,/games/fallout-3-dlc-mothership-zeta/xbox-360-14350994,Xbox 360,7,"Action, RPG",N,2009,8,4
5214,Mediocre,G.I. Joe: The Rise of Cobra -- The Game,/games/gi-joe-the-rise-of-cobra-the-game/xbox-360-14320053,Xbox 360,5.8,Action,N,2009,8,4
5215,Mediocre,G.I. Joe: The Rise of Cobra -- The Game,/games/gi-joe-the-rise-of-cobra-the-game/ps2-14320055,PlayStation 2,5.8,Action,N,2009,8,4
5216,Good,Fallout 3 -- Mothership Zeta,/games/fallout-3-dlc-mothership-zeta/pc-14350985,PC,7,"Action, RPG",N,2009,8,4
5217,Good,Brain Age Express: Arts & Letters,/games/brain-age-express-arts-letters/dsi-14287687,Nintendo DSi,7.9,"Educational, Puzzle",N,2009,8,12
5218,Painful,HB Arcade Cards,/games/hb-arcade-cards/wii-1035,Wii,2.8,Card,N,2009,8,12
